sample_id	sample_status	location_id	sample_event	sample_qc	sample_collection_start_datetime	sample_collection_end_datetime	sample_recovered_datetime	sample_collection_by	sample_flow	sample_received_by	sample_received_date	sample_ph_lab	sample_comment
A02-0054	Complete	HonorsSummit-01	Routine Surveillance	Pass	08/25/2021 9:38	08/27/2021 9:38	08/27/2021 10:17	EL		JL	08/27/2021	6.9	
A02-0055	Complete	HonorsSummit-01	Routine Surveillance	Pass	08/27/2021 10:18	08/27/2021 10:18	08/27/2021 10:18	EL		JL	08/27/2021	7.97	
A02-0056	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/25/2021 9:49	08/27/2021 9:49	08/27/2021 10:39	EL		JL	08/27/2021	7.17	
A02-0057	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/27/2021 10:40	08/27/2021 10:40	08/27/2021 10:40	EL		JL	08/27/2021	7.86	
A02-0058	Complete	CollegePark-02	Routine Surveillance	Pass	08/25/2021 10:03	08/27/2021 10:03	08/27/2021 10:58	EL		JL	08/27/2021	7.36	
A02-0059	Complete	CollegePark-02	Routine Surveillance	Pass	08/27/2021 10:59	08/27/2021 10:59	08/27/2021 10:59	EL		JL	08/27/2021	8.24	
A02-0060	Complete	Evansdale-01	Routine Surveillance	Pass	08/30/2021 9:23	08/30/2021 9:23	08/30/2021 9:23	EL		JL	08/30/2021	6.11	
A02-0061	Complete	OaklandE-02	Routine Surveillance	Pass	08/30/2021 9:46	08/30/2021 9:46	08/30/2021 9:46	EL		JL	08/30/2021	8.13	
A02-0062	Complete	HonorsSummit-01	Routine Surveillance	Pass	08/30/2021 10:04	08/30/2021 10:04	08/30/2021 10:04	EL		JL	08/30/2021	7.45	
A02-0063	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/30/2021 10:19	08/30/2021 10:19	08/30/2021 10:19	EL		JL	08/30/2021	8.58	
A02-0064	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/30/2021 10:35	08/30/2021 10:35	08/30/2021 10:35	EL		JL	08/30/2021	8.11	
A02-0065	Complete	Evansdale-01	Routine Surveillance	Pass	08/30/2021 9:08	09/01/2021 9:08	09/01/2021 9:08	EL		JL	09/01/2021	6.8	
A02-0066	Complete	Evansdale-01	Routine Surveillance	Pass	09/01/2021 9:08	09/01/2021 9:08	09/01/2021 9:08	EL		JL	09/01/2021	7.36	
A02-0067	Complete	OaklandE-02	Routine Surveillance	Pass	09/01/2021 9:27	09/01/2021 9:27	09/01/2021 9:27	EL		JL	09/01/2021	8.64	
A02-0068	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/30/2021 10:00	09/01/2021 10:00	09/01/2021 10:00	EL		JL	09/01/2021	7.22	
A02-0069	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/01/2021 10:01	09/01/2021 10:01	09/01/2021 10:01	EL		JL	09/01/2021	8.3	
A02-0070	Complete	HonorsSummit-01	Routine Surveillance	Pass	08/30/2021 10:04	09/01/2021 10:04	09/01/2021 10:19	EL		JL	09/01/2021	7.09	
A02-0071	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/01/2021 10:20	09/01/2021 10:20	09/01/2021 10:20	EL		JL	09/01/2021	8.16	
A02-0072	Complete	CollegePark-02	Routine Surveillance	Pass	08/30/2021 10:58	09/01/2021 10:59	09/01/2021 10:58	EL		JL	09/01/2021	6.98	
A02-0073	Complete	CollegePark-02	Routine Surveillance	Pass	09/01/2021 10:59	09/01/2021 10:59	09/01/2021 10:59	EL		JL	09/01/2021	7.76	
A02-0074	Complete	Evansdale-01	Routine Surveillance	Pass	09/01/2021 9:08	09/03/2021 9:08	09/03/2021 9:30	EL		JL	09/03/2021	6.81	
A02-0075	Complete	OaklandE-02	Routine Surveillance	Pass	09/03/2021 9:51	09/03/2021 9:51	09/03/2021 9:51	EL		JL	09/03/2021	8.39	
A02-0076	Complete	Evansdale-01	Routine Surveillance	Pass	09/03/2021 10:00	09/03/2021 10:00	09/03/2021 10:00	EL		JL	09/03/2021	7.86	
A02-0077	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/03/2021 10:11	09/03/2021 10:11	09/03/2021 10:11	EL		JL	09/03/2021	8.36	
A02-0078	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/01/2021 10:32	09/03/2021 10:32	09/03/2021 10:32	WL		JL	09/03/2021	6.92	
A02-0079	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/03/2021 10:33	09/03/2021 10:33	09/03/2021 10:33	EL		JL	09/03/2021	7.98	
A02-0080	Complete	CollegePark-02	Routine Surveillance	Pass	09/01/2021 10:59	09/03/2021 10:46	09/03/2021 10:46	EL		JL	09/03/2021	5.86	
A02-0081	Complete	CollegePark-02	Routine Surveillance	Pass	09/03/2021 10:46	09/03/2021 10:46	09/03/2021 10:46	EL		JL	09/03/2021	8.22	
A02-0082	Complete	Evansdale-01	Routine Surveillance	Pass	09/04/2021 9:00	09/06/2021 8:20	09/06/2021 8:20	EL		JL	09/07/2021	6.38	
A02-0083	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/04/2021 9:00	09/06/2021 8:38	09/06/2021 8:38	EL		JL	09/07/2021	6.88	
A02-0084	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/04/2021 9:00	09/06/2021 8:48	09/06/2021 8:48	EL		JL	09/07/2021	6.89	
A02-0085	Complete	CollegePark-02	Routine Surveillance	Pass	09/04/2021 9:00	09/06/2021 9:00	09/06/2021 9:00	EL		JL	09/07/2021	6.67	
A02-0086	Complete	Evansdale-01	Routine Surveillance	Pass	09/06/2021 20:20	09/08/2021 20:20	09/08/2021 9:10	EL		JL	09/08/2021	6.31	
A02-0087	Complete	OaklandE-02	Routine Surveillance	Pass	09/06/2021 9:34	09/08/2021 9:34	09/08/2021 9:34	EL		JL	09/08/2021	7.4	
A02-0088	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/06/2021 8:38	09/08/2021 8:38	09/08/2021 9:45	EL		JL	09/08/2021	7.21	
A02-0089	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/06/2021 8:48	09/08/2021 8:48	09/08/2021 9:55	EL		JL	09/08/2021	7.26	
A02-0090	Complete	CollegePark-02	Routine Surveillance	Pass	09/06/2021 9:00	09/08/2021 9:00	09/08/2021 10:07	EL		JL	09/08/2021	7.07	
A02-0091	Complete	Evansdale-01	Routine Surveillance	Pass	09/08/2021 9:09	09/10/2021 9:09	09/10/2021 9:09	EL		JL	09/13/2021	6.79	
A02-0092	Complete	OaklandE-02	Routine Surveillance	Pass	09/08/2021 9:20	09/10/2021 9:20	09/10/2021 9:20	EL		JL	09/13/2021	7.17	
A02-0093	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/08/2021 9:30	09/10/2021 9:30	09/10/2021 9:30	EL		JL	09/13/2021	7.08	
A02-0094	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/08/2021 9:40	09/10/2021 9:40	09/10/2021 9:39	EL		JL	09/13/2021	7.29	
A02-0095	Complete	CollegePark-02	Routine Surveillance	Pass	09/08/2021 9:51	09/10/2021 9:51	09/10/2021 9:51	EL		JL	09/13/2021	6.69	
A02-0096	Complete	Evansdale-01	Routine Surveillance	Pass	09/11/2021 9:00	09/13/2021 9:00	09/13/2021 9:19	EL		JL	09/13/2021	6.61	
A02-0097	Complete	Evansdale-01	Routine Surveillance	Pass	09/13/2021 9:20	09/13/2021 9:20	09/13/2021 9:20	EL		JL	09/13/2021	7.79	
A02-0098	Complete	OaklandE-02	Routine Surveillance	Pass	09/13/2021 9:32	09/13/2021 9:32	09/13/2021 9:32	EL		JL	09/13/2021	8.47	
A02-0099	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/11/2021 9:00	09/13/2021 9:00	09/13/2021 9:50	EL		JL	09/13/2021	7.11	
A02-0100	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/13/2021 9:51	09/13/2021 9:51	09/13/2021 9:51	EL		JL	09/13/2021	8.5	
A02-0101	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/11/2021 9:00	09/13/2021 9:00	09/13/2021 10:00	EL		JL	09/13/2021	7.1	
A02-0102	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/13/2021 10:00	09/13/2021 10:00	09/13/2021 10:00	EL		JL	09/13/2021	8.78	
A02-0103	Complete	CollegePark-02	Routine Surveillance	Pass	09/11/2021 9:00	09/13/2021 9:00	09/13/2021 10:13	EL		JL	09/13/2021	7.03	
A02-0104	Complete	CollegePark-02	Routine Surveillance	Pass	09/13/2021 10:14	09/13/2021 10:14	09/13/2021 10:14	EL		JL	09/13/2021	8.27	
A02-0105	Complete	Evansdale-01	Routine Surveillance	Pass	09/13/2021 9:20	09/15/2021 9:15	09/15/2021 9:14	EL		JL	09/15/2021	6.82	
A02-0106	Complete	OaklandE-02	Routine Surveillance	Pass	09/13/2021 9:32	09/15/2021 9:28	09/15/2021 9:28	EL		JL	09/15/2021	7.17	
A02-0107	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/13/2021 9:50	09/15/2021 9:45	09/15/2021 9:45	EL		JL	09/15/2021	7.1	
A02-0108	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/13/2021 10:00	09/15/2021 10:00	09/15/2021 10:01	EL		JL	09/15/2021	7.28	
A02-0109	Complete	CollegePark-02	Routine Surveillance	Pass	09/13/2021 10:13	09/15/2021 10:13	09/15/2021 10:18	EL		JL	09/15/2021	5.83	
A02-0110	Complete	Evansdale-01	Routine Surveillance	Pass	09/15/2021 9:30	09/17/2021 9:30	09/17/2021 9:30	EL		JL	09/17/2021	6.4	
A02-0111	Complete	OaklandE-02	Routine Surveillance	Pass	09/15/2021 10:06	09/17/2021 10:06	09/17/2021 10:10	EL		JL	09/17/2021	7.13	
A02-0112	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/15/2021 10:21	09/17/2021 10:21	09/17/2021 10:21	EL		JL	09/17/2021	7.08	
A02-0113	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/15/2021 10:39	09/17/2021 10:39	09/17/2021 10:39	EL		JL	09/17/2021	7.07	
A02-0114	Complete	CollegePark-02	Routine Surveillance	Pass	09/15/2021 10:57	09/17/2021 10:57	09/17/2021 10:57	EL		JL	09/17/2021	6.85	
A02-0115	Complete	Evansdale-01	Routine Surveillance		09/18/2021 9:00	09/20/2021 9:00	09/20/2021 9:15	EL					
A02-0116	Complete	HonorsSummit-01	Routine Surveillance		09/18/2021 9:00	09/20/2021 9:00	09/20/2021 9:44	EL					
A02-0117	Complete	NorthHighSt-02	Routine Surveillance		09/18/2021 9:00	09/20/2021 9:00	09/20/2021 9:54	EL					
A02-0118	Complete	CollegePark-02	Routine Surveillance		09/18/2021 9:00	09/20/2021 9:00	09/20/2021 10:06	EL			09/20/2021		
A02-0119	Complete	Evansdale-01	Routine Surveillance	Pass	09/20/2021 9:16	09/22/2021 9:16	09/22/2021 9:16	EL		JL	09/22/2021	6.51	
A02-0120	Complete	OaklandE-02	Routine Surveillance	Pass	09/20/2021 9:33	09/22/2021 9:33	09/22/2021 9:33	EL		JL	09/22/2021	7.5	
A02-0121	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/20/2021 9:47	09/22/2021 9:47	09/22/2021 9:47	EL		JL	09/22/2021	7.27	
A02-0122	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/20/2021 10:03	09/22/2021 10:03	09/22/2021 10:03	EL		JL	09/22/2021	7.11	
A02-0123	Complete	CollegePark-02	Routine Surveillance	Pass	09/20/2021 10:22	09/22/2021 10:22	09/22/2021 10:22	EL		JL	09/22/2021	7.27	
A02-0124	Complete	Evansdale-01	Routine Surveillance	Pass	09/22/2021 9:27	09/24/2021 9:27	09/24/2021 9:27	EL		JL	09/27/2021	6.88	
A02-0125	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/22/2021 10:04	09/24/2021 10:04	09/24/2021 10:03	EL		JL	09/27/2021	7.15	
A02-0126	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/22/2021 10:21	09/24/2021 10:21	09/24/2021 10:21	EL		JL	09/27/2021	7.05	
A02-0127	Complete	CollegePark-02	Routine Surveillance	Pass	09/22/2021 10:57	09/24/2021 10:57	09/24/2021 10:57	EL		JL	09/27/2021	7.21	
A02-0128	Complete	Evansdale-01	Routine Surveillance	Pass	09/25/2021 9:15	09/27/2021 9:15	09/27/2021 9:15	EL		JL	09/27/2021	6.74	
A02-0129	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/25/2021 10:06	09/27/2021 10:06	09/27/2021 10:06	EL		JL	09/27/2021	6.57	
A02-0130	Complete	Evansdale-01	Routine Surveillance	Pass	09/27/2021 9:28	09/29/2021 9:28	09/29/2021 9:28	EL		JL	09/29/2021	7.02	
A02-0131	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/27/2021 9:59	09/29/2021 9:59	09/29/2021 9:58	EL		Josh Lambert	09/29/2021	7.48	
A02-0132	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/27/2021 10:14	09/29/2021 10:14	09/29/2021 10:14	EL		JL	09/29/2021	7.41	
A02-0133	Complete	CollegePark-02	Routine Surveillance	Pass	09/27/2021 10:34	09/29/2021 10:34	09/29/2021 10:34	EL		JL	09/29/2021	7.71	
A02-0134	Complete	Evansdale-01	Routine Surveillance	Pass	09/29/2021 9:43	10/01/2021 9:44	10/01/2021 9:43	EL		JL	10/01/2021		
A02-0135	Complete	OaklandE-02	Routine Surveillance	Pass	09/01/2021 9:44	10/01/2021 9:44	10/01/2021 9:44	EL		JL	10/01/2021		
A02-0136	Complete	HonorsSummit-01	Routine Surveillance	Pass	09/29/2021 10:02	10/01/2021 10:02	10/01/2021 10:02	EL		JL	10/01/2021		
A02-0137	Complete	NorthHighSt-02	Routine Surveillance	Pass	09/29/2021 10:39	10/01/2021 10:39	10/01/2021 10:38	EL		JL	10/01/2021		
A02-0138	Complete	CollegePark-02	Routine Surveillance	Pass	09/29/2021 10:58	10/01/2021 10:58	10/01/2021 10:58	EL		JL	10/01/2021		
A02-0139	Complete	Evansdale-01	Routine Surveillance	Pass	10/02/2021 9:00	10/04/2021 9:00	10/04/2021 9:17	EL		JL	10/04/2021	6.76	
A02-0140	Complete	OaklandE-02	Routine Surveillance	Pass	10/02/2021 9:00	10/04/2021 9:00	10/04/2021 9:35	EL		JL	10/04/2021	8.16	
A02-0141	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/02/2021 9:56	10/04/2021 9:00	10/04/2021 9:56	EL		JL	10/04/2021	7.76	
A02-0142	Complete	CollegePark-02	Routine Surveillance	Pass	10/02/2021 10:00	10/04/2021 9:00	10/04/2021 10:00	EL		JL	10/05/2021	7.54	
A02-0143	Rejected		Routine Surveillance	Fail: Missing Required Data									
A02-0144	Rejected		Routine Surveillance	Fail: Missing Required Data									
A02-0145	Rejected		Routine Surveillance	Fail: Missing Required Data									
A02-0146	Rejected		Routine Surveillance	Fail: Missing Required Data									
A02-0147	Complete	Evansdale-01	Routine Surveillance	Pass	10/06/2021 9:18	10/08/2021 9:18	10/08/2021 9:18	EL		JL	10/08/2021	6.42	
A02-0148	Complete	OaklandE-02	Routine Surveillance	Pass	10/06/2021 9:28	10/08/2021 9:28	10/08/2021 9:28	EL		JL	10/08/2021	7.69	
A02-0149	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/06/2021 9:37	10/08/2021 9:38	10/08/2021 9:37	EL		JL	10/08/2021	7.45	
A02-0150	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/06/2021 9:48	10/08/2021 9:48	10/08/2021 9:48	EL		JL	10/08/2021	7.35	
A02-0151	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/09/2021 9:00	08/10/2021 9:00	08/10/2021 10:00	EL		JL	08/10/2021	7.29	
A02-0151 b	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/09/2021 9:00	08/10/2021 9:00	08/10/2021 10:00	EL	11.463	JL	08/10/2021	7.29	
A02-0151 c	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/09/2021 9:00	08/10/2021 9:00	08/10/2021 10:00	EL	11.943	TD	08/10/2021	7.29	Was A04-0009
A02-0152	Complete	Evansdale-01	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	08/11/2021 9:07	EL		JL	08/11/2021	7.19	Was A04-0009
A02-0152 b	Complete	Evansdale-01	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	02/28/2021 12:00	EL	11.938	JL	08/11/2021	7.19	Was A04-0009
A02-0152 c	Complete	Evansdale-01	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	02/21/2021 12:00	EL	9.628	JL	08/11/2021	7.19	Was A05-0004
A02-0153	Complete	Evansdale-01	Routine Surveillance	Pass	08/09/2021 9:00	08/10/2021 9:00	08/10/2021 9:07	EL		JL	08/10/2021	7.43	Was A05-0004
A02-0153 b	Complete	Evansdale-01	Routine Surveillance	Pass	08/09/2021 9:00	08/10/2021 9:00	03/01/2021 12:00	EL	13.937	JL	08/10/2021	7.43	Was A05-0004
A02-0153 c	Complete	Evansdale-01	Routine Surveillance	Pass	08/09/2021 9:00	08/10/2021 9:00	02/22/2021 12:00	EL	11.47	JL	08/10/2021	7.43	Was A06-0005
A02-0154	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	08/11/2021 9:35	EL		JL	08/11/2021	7.55	Was A06-0005
A02-0154 b	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	03/02/2021 12:00	EL	12.597	JL	08/11/2021	7.55	Was A06-0005
A02-0154 c	Complete	NorthHighSt-02	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	02/23/2021 12:00	EL	12.341	JL	08/11/2021	7.55	Was A06-0017
A02-0155	Complete	OaklandE-02	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	08/11/2021 9:19	EL		JL	08/11/2021	7.13	Was A06-0017
A02-0155 b	Complete	OaklandE-02	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	03/03/2021 12:00	EL	11.84	JL	08/11/2021	7.13	Was A06-0017
A02-0155 c	Complete	OaklandE-02	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	02/24/2021 12:00	EL	12.279	JL	08/11/2021	7.13	Was A07-0012
A02-0156	Complete	TowersBB-01	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	08/11/2021 9:00	EL		JL	08/11/2021		Was A07-0012
A02-0156 b	Complete	TowersBB-01	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	03/04/2021 12:00	EL	11.448	JL	08/11/2021		Was A07-0012
A02-0156 c	Complete	TowersBB-01	Routine Surveillance	Pass	08/10/2021 9:00	08/11/2021 9:00	02/25/2021 12:00	EL	11.789	JL	08/11/2021		Was A07-0018
A02-0157	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/04/2021 10:00	10/06/2021 9:00	10/06/2021 9:45	BL		JL	10/06/2021	7.45	Was A07-0018
A02-0158	Complete	CollegePark-02	Routine Surveillance	Pass	10/04/2021 10:00	10/06/2021 9:00	10/06/2021 10:05	BL		JL	10/06/2021	7.32	Was A07-0018
A02-0159	Complete	OaklandE-02	Routine Surveillance	Pass	10/04/2021 10:00	10/06/2021 9:00	10/06/2021 9:25	BL		JL	10/06/2021	7.69	
A02-0160	Complete	Evansdale-01	Routine Surveillance	Pass	10/04/2021 10:00	10/06/2021 9:00	10/06/2021 9:15	BL		JL	10/06/2021	7.46	
A02-0161	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/09/2021 9:00	10/11/2021 9:00	10/11/2021 9:31	EL		JL	10/11/2021	6.79	
A02-0162	Complete	CollegePark-02	Routine Surveillance	Pass	10/09/2021 9:00	10/11/2021 9:00	10/11/2021 9:51	EL		JL	10/11/2021	6.76	
A02-0163	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/09/2021 9:00	10/11/2021 9:00	10/11/2021 9:41	EL		JL	10/11/2021	6.93	
A02-0164	Complete	OaklandE-02	Routine Surveillance	Pass	10/09/2021 9:00	10/11/2021 9:00	10/11/2021 9:20	EL		JL	10/11/2021	7	
A02-0165	Complete	Evansdale-01	Routine Surveillance	Pass	10/09/2021 9:00	10/11/2021 9:00	10/11/2021 9:09	EL		JL	10/11/2021	7.01	
A02-0166	Complete	OaklandE-02	Routine Surveillance	Pass	10/11/2021 9:44	10/13/2021 9:44	10/13/2021 9:44	EL		JL	10/13/2021	7.22	
A02-0167	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/11/2021 9:58	10/13/2021 9:58	10/13/2021 9:58	EL		JL	10/13/2021	7.65	
A02-0168	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/11/2021 10:10	10/13/2021 10:10	10/13/2021 10:10	EL		JL	10/13/2021	7.75	
A02-0169	Complete	CollegePark-02	Routine Surveillance	Pass	10/11/2021 10:28	10/13/2021 10:28	10/13/2021 10:28	EL		JL	10/13/2021	7.23	
A02-0170	Complete	OaklandE-02	Routine Surveillance	Pass	10/13/2021 9:34	10/15/2021 9:34	10/15/2021 9:34	EL		JL	10/15/2021	7.74	
A02-0171	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/13/2021 9:58	10/15/2021 9:47	10/15/2021 9:47	CA		JL	10/15/2021	7.5	
A02-0172	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/13/2021 9:59	10/15/2021 9:59	10/15/2021 9:59	CA		JL	10/15/2021	7.67	
A02-0173	Complete	CollegePark-02	Routine Surveillance	Pass	10/13/2021 10:28	10/15/2021 10:15	10/15/2021 10:14	CA		JL	10/15/2021	7.44	
A02-0174	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/16/2021 9:00	10/18/2021 9:00	10/18/2021 9:49	EL		JL	10/18/2021		
A02-0175	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/16/2021 9:00	10/18/2021 9:00	10/18/2021 9:58	EL		JL	10/18/2021		
A02-0176	Complete	CollegePark-02	Routine Surveillance	Pass	10/16/2021 9:00	10/18/2021 9:00	10/18/2021 10:08	EL		JL	10/18/2021		
A02-0177	Complete	OaklandE-02	Routine Surveillance	Pass	10/18/2021 9:28	10/20/2021 9:28	10/20/2021 9:28	CA		JL	10/20/2021		
A02-0178	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/18/2021 9:49	10/20/2021 9:40	10/20/2021 9:40	CA		JL	10/20/2021		
A02-0179	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/18/2021 9:49	10/20/2021 9:49	10/20/2021 9:49	CA		JL	10/20/2021		
A02-0180	Complete	CollegePark-02	Routine Surveillance	Pass	10/18/2021 10:08	10/20/2021 10:02	10/20/2021 10:02	CA		JL	10/20/2021		
A02-0181	Complete	Evansdale-01	Routine Surveillance	Pass	10/20/2021 9:19	10/22/2021 9:19	10/22/2021 9:19	EL		JL	10/25/2021	7.58	
A02-0182	Complete	OaklandE-02	Routine Surveillance	Pass	10/20/2021 9:37	10/22/2021 9:37	10/22/2021 9:36	EL		JL	10/25/2021	7.57	
A02-0183	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/20/2021 9:40	10/22/2021 9:40	10/22/2021 10:04	EL		JL	10/25/2021	7.48	
A02-0184	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/20/2021 10:15	10/22/2021 10:15	10/22/2021 10:15	EL		JL	10/25/2021	7.49	
A02-0185	Complete	CollegePark-02	Routine Surveillance	Pass	10/20/2021 10:02	10/22/2021 10:02	10/22/2021 10:29	EL		JL	10/25/2021	7.41	
A02-0186	Complete	Evansdale-01	Routine Surveillance	Pass	10/23/2021 9:59	10/25/2021 9:59	10/25/2021 9:59	CA		JL	10/25/2021	7.71	
A02-0187	Complete	OaklandE-02	Routine Surveillance	Pass	10/23/2021 10:00	10/25/2021 10:00	10/25/2021 10:00	CA		JL	10/25/2021	7.46	
A02-0188	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/23/2021 9:00	10/25/2021 9:00	10/25/2021 10:16	CA		JL	10/25/2021	7.12	
A02-0189	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/23/2021 10:44	10/25/2021 10:44	10/25/2021 10:44	CA		JL	10/25/2021	7.15	
A02-0190	Complete	Evansdale-01	Routine Surveillance	Pass	10/25/2021 9:00	10/27/2021 9:00	10/27/2021 9:25	EL		JL	10/27/2021	7.11	
A02-0191	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/25/2021 10:16	10/27/2021 9:55	10/27/2021 9:55	EL		JL	10/27/2021	7.69	
A02-0192	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/25/2021 10:10	10/27/2021 10:10	10/27/2021 10:10	EL		JL	10/27/2021	7.08	
A02-0193	Complete	CollegePark-02	Routine Surveillance	Pass	10/25/2021 10:29	10/27/2021 10:26	10/25/2021 10:26	EL		JL	10/27/2021	6.69	
A02-0194	Complete	Evansdale-01	Routine Surveillance	Pass	10/27/2021 9:25	10/29/2021 9:25	10/29/2021 11:17	CA		JL	10/29/2021	7.01	
A02-0195	Complete	OaklandE-02	Routine Surveillance	Pass	10/27/2021 11:38	10/29/2021 11:38	10/29/2021 11:38	CA		JL	10/29/2021	7.06	
A02-0196	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/27/2021 9:55	10/29/2021 9:55	10/29/2021 11:55	CA		JL	10/29/2021	7.05	
A02-0197	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/27/2021 12:14	10/29/2021 12:14	10/29/2021 12:13	CA		JL	10/29/2021	6.98	
A02-0198	Complete	CollegePark-02	Routine Surveillance	Pass	10/27/2021 10:26	10/29/2021 10:26	10/29/2021 12:32	CA		JL	10/29/2021	6.74	
A02-0199	Complete	CollegePark-02	Routine Surveillance	Pass	10/06/2021 10:00	10/08/2021 10:00	10/08/2021 10:00	EL		JL	10/08/2021	7.29	
A02-0200	Complete	Evansdale-01	Routine Surveillance	Pass	10/30/2021 9:00	11/01/2021 9:00	11/01/2021 9:32	EL		JL	11/01/2021	6.87	
A02-0201	Complete	OaklandE-02	Routine Surveillance	Pass	10/30/2021 9:00	11/01/2021 9:00	11/01/2021 9:48	EL		JL	11/01/2021	6.78	
A02-0202	Complete	HonorsSummit-01	Routine Surveillance	Pass	10/30/2021 9:00	11/01/2021 9:00	11/01/2021 10:04	EL		JL	11/01/2021	6.94	
A02-0203	Complete	NorthHighSt-02	Routine Surveillance	Pass	10/30/2021 9:00	11/01/2021 9:00	11/01/2021 10:18	EL		JL	11/01/2021	6.89	
A02-0204	Complete	Evansdale-01	Routine Surveillance	Pass	11/01/2021 9:23	11/03/2021 9:23	11/03/2021 10:17	CA		JL	11/03/2021	7.09	
A02-0205	Complete	OaklandE-02	Routine Surveillance	Pass	11/01/2021 10:38	11/03/2021 10:38	11/03/2021 10:38	CA		JL	11/03/2021	7.08	
A02-0206	Complete	NorthHighSt-02	Routine Surveillance	Pass	11/01/2021 11:11	11/03/2021 11:11	11/03/2021 11:11	CA		JL	11/03/2021	7.12	
A02-0207	Complete	CollegePark-02	Routine Surveillance	Pass	11/01/2021 11:31	11/03/2021 11:31	11/03/2021 11:30	CA		JL	11/03/2021	7.12	
A02-0208	Complete	OaklandE-02	Routine Surveillance	Pass	11/03/2021 10:28	11/05/2021 10:28	11/05/2021 10:28	EL		JL	11/05/2021	7.1	
A02-0209	Complete	HonorsSummit-01	Routine Surveillance	Pass	11/03/2021 10:04	11/05/2021 10:04	11/05/2021 11:01	EL		JL	11/05/2021	7.12	
A02-0210	Complete	NorthHighSt-02	Routine Surveillance	Pass	11/03/2021 11:22	11/05/2021 11:22	11/05/2021 11:22	EL		JL	11/05/2021	7.34	
