assay_id,extraction_id,sample_id,assay_batch_id,assay_location_in_batch,assay_input_ul,assay_class,assay_type,assay_target,assay_target_genetic_locus,assay_template,assay_target_macromolecule,assay_target_fluorophore,assay_accepted_droplets,assay_target_predicted_copies_per_ul_reaction,assay_target_copies_per_ul_reaction,assay_comment
AP30.FH4,,,AP30,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,381.3004303,
AP30.FH5,,,AP30,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP30.FH6,,,AP30,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,381.3004303,
AP32.FA1,,,AP32,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP32.FA2,,,AP32,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,35.78905106,
AP32.FA3,,,AP32,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP32.FA4,,,AP32,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,35.78905106,
AP32.FH3,,,AP32,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP32.FH4,,,AP32,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,33.90405893,
AP32.FH5,,,AP32,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP32.FH6,,,AP32,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,33.90405893,
AP33.FA1,,,AP33,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP33.FA2,,,AP33,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,252.158165,
AP33.FA3,,,AP33,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP33.FA4,,,AP33,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,252.158165,
AP33.FH3,,,AP33,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP33.FH4,,,AP33,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP33.FH5,,,AP33,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP33.FH6,,,AP33,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP35.FA1,,,AP35,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP35.FA2,,,AP35,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,268.774395,
AP35.FA3,,,AP35,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP35.FA4,,,AP35,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,268.774395,
AP35.FH3,,,AP35,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP35.FH4,,,AP35,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,344.1727829,
AP35.FH5,,,AP35,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP35.FH6,,,AP35,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,344.1727829,
AP36.FA1,,,AP36,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP36.FA2,,,AP36,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,475.984993,
AP36.FA3,,,AP36,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP36.FA4,,,AP36,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,475.984993,
AP36.FH3,,,AP36,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP36.FH4,,,AP36,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP36.FH5,,,AP36,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP36.FH6,,,AP36,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP38.FA1,,,AP38,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP38.FA2,,,AP38,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,317.8815842,
AP38.FA3,,,AP38,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP38.FA4,,,AP38,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,317.8815842,
AP38.FH3,,,AP38,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP38.FH4,,,AP38,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,336.8869781,
AP38.FH5,,,AP38,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP38.FH6,,,AP38,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,336.8869781,
AP39.FA1,,,AP39,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP39.FA2,,,AP39,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,323.3415222,
AP39.FA3,,,AP39,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP39.FA4,,,AP39,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,323.3415222,
AP39.FH3,,,AP39,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP39.FH4,,,AP39,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,395.6662369,
AP39.FH5,,,AP39,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP39.FH6,,,AP39,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,395.6662369,
AP4.FA1,,,AP4,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP4.FA2,,,AP4,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2835.271912,
AP4.FA3,,,AP4,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP4.FA4,,,AP4,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2835.271912,
AP4.FH3,,,AP4,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP4.FH4,,,AP4,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,3151.898499,
AP4.FH5,,,AP4,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP4.FH6,,,AP4,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,3151.898499,
AP40.FA1,,,AP40,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP40.FA2,,,AP40,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,335.9238052,
AP40.FA3,,,AP40,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP40.FA4,,,AP40,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,335.9238052,
AP40.FH3,,,AP40,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP40.FH4,,,AP40,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,415.0937271,
AP40.FH5,,,AP40,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP40.FH6,,,AP40,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,415.0937271,
AP41.FA1,,,AP41,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP41.FA2,,,AP41,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,288.2053566,
AP41.FA3,,,AP41,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP41.FA4,,,AP41,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,288.2053566,
AP41.FH3,,,AP41,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP41.FH4,,,AP41,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,352.25811,
AP41.FH5,,,AP41,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP41.FH6,,,AP41,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,352.25811,
AP42.FA1,,,AP42,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP42.FA2,,,AP42,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,458.9422607,
AP42.FA3,,,AP42,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP42.FA4,,,AP42,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,458.9422607,
AP42.FH3,,,AP42,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP42.FH4,,,AP42,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,522.8712845,
AP42.FH5,,,AP42,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP42.FH6,,,AP42,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,522.8712845,
AP45.FA1,,,AP45,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP45.FA2,,,AP45,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,299.8709679,
AP45.FA3,,,AP45,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP45.FA4,,,AP45,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,299.8709679,
AP45.FH3,,,AP45,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP45.FH4,,,AP45,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,334.8871231,
AP45.FH5,,,AP45,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP45.FH6,,,AP45,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,334.8871231,
AP46.FA1,,,AP46,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP46.FA2,,,AP46,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,376.4786148,
AP46.FA3,,,AP46,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP46.FA4,,,AP46,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,376.4786148,
AP46.FH3,,,AP46,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP46.FH4,,,AP46,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,471.9524765,
AP46.FH5,,,AP46,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP46.FH6,,,AP46,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,471.9524765,
AP47.FA1,,,AP47,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP47.FA2,,,AP47,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,207.9195595,
AP47.FA3,,,AP47,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP47.FA4,,,AP47,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,207.9195595,
AP47.FH3,,,AP47,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP47.FH4,,,AP47,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,249.3927956,
AP47.FH5,,,AP47,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP47.FH6,,,AP47,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,249.3927956,
AP48.FA1,,,AP48,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP48.FA2,,,AP48,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,433.4650803,
AP48.FA3,,,AP48,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP48.FA4,,,AP48,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,433.4650803,
AP48.FH3,,,AP48,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP48.FH4,,,AP48,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,449.5413208,
AP48.FH5,,,AP48,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP48.FH6,,,AP48,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,449.5413208,
AP49.FA1,,,AP49,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP49.FA2,,,AP49,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,403.9231873,
AP49.FA3,,,AP49,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP49.FA4,,,AP49,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,403.9231873,
AP49.FH3,,,AP49,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP49.FH4,,,AP49,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,436.4203262,
AP49.FH5,,,AP49,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP49.FH6,,,AP49,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,436.4203262,
AP5.FA1,,,AP5,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP5.FA2,,,AP5,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2615.09491,
AP5.FA3,,,AP5,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP5.FA4,,,AP5,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,2615.09491,
AP5.FH3,,,AP5,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP5.FH4,,,AP5,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,2786.116028,
AP5.FH5,,,AP5,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP5.FH6,,,AP5,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,2786.116028,
AP50.FA1,,,AP50,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP50.FA2,,,AP50,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,305.7337761,
AP50.FA3,,,AP50,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP50.FA4,,,AP50,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,305.7337761,
AP50.FH3,,,AP50,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP50.FH4,,,AP50,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,356.0894394,
AP50.FH5,,,AP50,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP50.FH6,,,AP50,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,356.0894394,
AP51.FA1,,,AP51,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP51.FA2,,,AP51,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,373.429451,
AP51.FA3,,,AP51,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP51.FA4,,,AP51,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,373.429451,
AP51.FH3,,,AP51,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP51.FH4,,,AP51,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,425.8745956,
AP51.FH5,,,AP51,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP51.FH6,,,AP51,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,425.8745956,
AP52.FA1,,,AP52,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP52.FA2,,,AP52,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,299.3364906,
AP52.FA3,,,AP52,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP52.FA4,,,AP52,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,299.3364906,
AP52.FH3,,,AP52,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP52.FH4,,,AP52,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,343.0362701,
AP52.FH5,,,AP52,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP52.FH6,,,AP52,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,343.0362701,
AP53.FA1,,,AP53,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP53.FA2,,,AP53,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,272.002697,
AP53.FA3,,,AP53,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP53.FA4,,,AP53,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,272.002697,
AP53.FH3,,,AP53,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP53.FH4,,,AP53,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,318.368969,
AP53.FH5,,,AP53,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP53.FH6,,,AP53,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,318.368969,
AP54.FA1,,,AP54,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP54.FA2,,,AP54,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,413.2713318,
AP54.FA3,,,AP54,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP54.FA4,,,AP54,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,413.2713318,
AP54.FH3,,,AP54,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP54.FH4,,,AP54,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,476.7289734,
AP54.FH5,,,AP54,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP54.FH6,,,AP54,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,476.7289734,
AP55.FA1,,,AP55,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP55.FA2,,,AP55,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,427.0280838,
AP55.FA3,,,AP55,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP55.FA4,,,AP55,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,427.0280838,
AP55.FH3,,,AP55,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP55.FH4,,,AP55,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,46.17351055,
AP55.FH5,,,AP55,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP55.FH6,,,AP55,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,46.17351055,
AP56.FA1,,,AP56,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP56.FA2,,,AP56,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,381.0704422,
AP56.FA3,,,AP56,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP56.FA4,,,AP56,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,381.0704422,
AP56.FH3,,,AP56,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP56.FH4,,,AP56,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,442.8088379,
AP56.FH5,,,AP56,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP56.FH6,,,AP56,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,442.8088379,
AP57.FA1,,,AP57,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP57.FA2,,,AP57,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,267.0924187,
AP57.FA3,,,AP57,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP57.FA4,,,AP57,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,267.0924187,
AP57.FH3,,,AP57,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP57.FH4,,,AP57,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,255.2447891,
AP57.FH5,,,AP57,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP57.FH6,,,AP57,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,255.2447891,
AP58.FA1,,,AP58,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP58.FA2,,,AP58,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,345.0024796,
AP58.FA3,,,AP58,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP58.FA4,,,AP58,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,345.0024796,
AP58.FH3,,,AP58,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP58.FH4,,,AP58,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,276.5957069,
AP58.FH5,,,AP58,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP58.FH6,,,AP58,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,276.5957069,
AP59.FA1,,,AP59,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP59.FA2,,,AP59,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,465.9441757,
AP59.FA3,,,AP59,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP59.FA4,,,AP59,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,465.9441757,
AP59.FH3,,,AP59,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP59.FH4,,,AP59,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,440.8116531,
AP59.FH5,,,AP59,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP59.FH6,,,AP59,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,440.8116531,
AP60.FA1,,,AP60,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP60.FA2,,,AP60,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,339.5400238,
AP60.FA3,,,AP60,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP60.FA4,,,AP60,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,339.5400238,
AP60.FH3,,,AP60,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP60.FH4,,,AP60,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,386.9182968,
AP60.FH5,,,AP60,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP60.FH6,,,AP60,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,386.9182968,
AP61.FA1,,,AP61,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP61.FA2,,,AP61,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP61.FA3,,,AP61,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP61.FA4,,,AP61,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP61.FH3,,,AP61,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP61.FH4,,,AP61,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP61.FH5,,,AP61,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP61.FH6,,,AP61,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP62.FA1,,,AP62,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP62.FA2,,,AP62,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP62.FA3,,,AP62,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP62.FA4,,,AP62,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP62.FH3,,,AP62,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP62.FH4,,,AP62,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP62.FH5,,,AP62,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP62.FH6,,,AP62,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP63.FA1,,,AP63,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP63.FA2,,,AP63,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP63.FA3,,,AP63,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP63.FA4,,,AP63,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,0.0,
AP63.FH3,,,AP63,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP63.FH4,,,AP63,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP63.FH5,,,AP63,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP63.FH6,,,AP63,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,0.0,
AP64.FA1,,,AP64,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP64.FA2,,,AP64,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,95.19289017,
AP64.FA3,,,AP64,,5,control,PCR Negative,SARS-CoV-2,N1,,,,,0.0,0.0,
AP64.FA4,,,AP64,,5,control,PCR Positive,SARS-CoV-2,N1,LV-SARS_N,,,,,95.19289017,
AP64.FH3,,,AP64,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
AP64.FH4,,,AP64,,5,control,PCR Positive,SARS-CoV-2,N2,LV-SARS_N,,,,,110.6279945,
AP64.FH5,,,AP64,,5,control,PCR Negative,SARS-CoV-2,N2,,,,,0.0,0.0,
